Name,Code,Type,SubBasin,City,State,Responsible,Latitude,Longitude,StartDate,EndDate,NYD,MD,N_YWOMD,YWMD
ITAREMA,00239001,2,35,ITAREMA,CEARÁ,FUNCEME-CE,-2.9167,-39.9167,1988/02/01,2020/02/29,33,1.3,29,12.1
CAMOCIM,00240000,2,35,CAMOCIM,CEARÁ,DNOCS,-2.9,-40.8333,1910/11/01,2000/04/30,91,26.3,56,38.5
ACARAÚ,00240001,2,35,ACARAÚ,CEARÁ,DNOCS,-2.8833,-40.1167,1912/01/01,2009/02/28,98,13.5,75,23.5
CAMOCIM,00240002,2,35,CAMOCIM,CEARÁ,FUNCEME-CE,-2.9167,-40.8333,1974/01/01,2020/02/29,47,1.6,45,4.3
GURIU,00240004,2,35,CAMOCIM,CEARÁ,FUNCEME-CE,-2.85,-40.5833,1962/01/01,2020/02/29,59,36.9,32,45.8
ACARAÚ,00240005,2,35,ACARAÚ,CEARÁ,INMET,-2.8833,-40.1333,1961/01/01,1985/12/31,25,57.3,5,80.0
JIJOCA,00240006,2,35,ACARAÚ,CEARÁ,SUDENE,-2.8167,-40.4167,1962/01/01,1988/05/31,27,2.2,24,11.1
ACARAÚ,00240007,2,35,ACARAÚ,CEARÁ,FUNCEME-CE,-2.8833,-40.1167,1974/01/01,2020/02/29,47,0.0,46,2.1
FAZENDA PAPAGAIO,00240008,2,35,ACARAÚ,CEARÁ,FUNCEME-CE,-2.8333,-40.22,1998/12/01,2007/12/01,10,42.8,5,50.0
ARANAÚ,00240009,2,35,ACARAÚ,CEARÁ,FUNCEME-CE,-2.8167,-40.2167,1974/03/01,2020/02/29,47,3.5,42,10.6
PRATA,00240010,2,35,BELA CRUZ,CEARÁ,FUNCEME-CE,-2.9333,-40.2667,2000/10/01,2020/02/29,21,0.0,19,9.5
JATOBÁ,00240011,2,35,CAMOCIM,CEARÁ,FUNCEME-CE,-2.9667,-40.9333,2000/11/01,2019/05/31,20,48.5,7,65.0
CRUZ,00240012,2,35,CRUZ,CEARÁ,FUNCEME-CE,-2.9333,-40.1833,1988/02/01,2020/02/29,33,1.3,30,9.1
JIJOCA DE JERICOACOARA,00240013,2,35,JIJOCA DE JERICOACO,CEARÁ,FUNCEME-CE,-2.9167,-40.4833,1983/01/01,2020/02/29,38,31.6,21,44.7
JERICOACOARA,00240014,2,35,JIJOCA DE JERICOACO,CEARÁ,FUNCEME-CE,-2.7833,-40.5167,2000/12/01,2020/02/29,21,9.4,15,28.6
PESQUEIRO,00240015,2,35,CAMOCIM,CEARÁ,ANA,-2.9967,-40.5703,2004/10/27,2019/12/31,16,0.0,15,6.2
LUIZ CORREIA,00241000,2,34,LUÍS CORREIA,PIAUÍ,DNOCS,-2.8833,-41.6667,1912/06/01,2001/05/31,90,6.0,76,15.6
PARNAÍBA,00241001,2,34,PARNAÍBA,PIAUÍ,INMET,-2.9167,-41.7833,1964/03/01,1985/12/31,22,4.4,13,40.9
PARNAIBA,00241002,2,34,PARNAÍBA,PIAUÍ,SUDENE,-2.9167,-41.7833,1964/03/01,2002/03/31,39,7.6,32,17.9
BARROQUINHA,00241003,2,35,CAMOCIM,CEARÁ,SUDENE,-2.9833,-41.0833,1962/01/01,1991/04/30,30,0.8,26,13.3
BITUPITA,00241004,2,35,BARROQUINHA,CEARÁ,FUNCEME-CE,-2.9167,-41.3,1998/06/01,2008/12/01,11,95.9,0,100.0
FAZENDA 2 IRMÃOS,00241011,2,34,CAJUEIRO DA PRAIA,PIAUÍ,SEMARH-PI,-2.9372,-41.3475,2015/06/01,2016/10/31,2,0.0,0,100.0
BARREIRINHAS,00242000,2,33,BARREIRINHAS,MARANHÃO,SUDENE,-2.75,-42.8333,1965/10/01,1991/12/31,27,2.6,22,18.5
TUTÓIA,00242001,2,33,TUTÓIA,MARANHÃO,SUDENE,-2.76667,-42.2833,1965/10/01,2000/10/31,36,31.6,21,41.7
BARRO DURO,00242002,2,33,TUTÓIA,MARANHÃO,ANA,-2.9022,-42.3131,1984/04/14,2019/10/31,36,0.3,33,8.3
MORRO ALTO,00242003,2,33,BARREIRINHAS,MARANHÃO,ANA,-2.97,-42.9467,2010/03/01,2019/11/30,10,1.7,8,20.0
BEQUIMÃO,00244000,2,32,BEQUIMÃO,MARANHÃO,SUDENE,-2.45,-44.8,1965/10/01,1988/04/30,24,9.2,18,25.0
GUIMARÃES,00244001,2,32,GUIMARÃES,MARANHÃO,SUDENE,-2.13333,-44.6167,1965/11/01,1998/08/31,34,33.3,19,44.1
SÃO JOSÉ DO RIBAMAR,00244002,2,33,SÃO JOSÉ DE RIBAMAR,MARANHÃO,SUDENE,-2.55,-44.0667,1965/10/01,2001/01/31,37,18.9,26,29.7
ROSÁRIO,00244003,2,33,ROSÁRIO,MARANHÃO,SUDENE,-2.95,-44.25,1965/10/01,2000/10/31,36,25.0,25,30.6
SÃO BENTO,00244004,2,33,SÃO BENTO,MARANHÃO,INMET,-2.6833,-44.7167,1937/01/01,1983/12/31,47,75.7,6,87.2
SÃO LUÍS,00244006,2,33,SÃO LUÍS,MARANHÃO,INMET,-2.8833,-44.35,1910/07/01,2019/06/30,110,23.9,68,38.2
SÃO LUÍS,00244007,2,33,SÃO LUÍS,MARANHÃO,SUDENE,-2.53333,-44.3,1910/05/01,1988/12/31,79,29.1,52,34.2
SÃO BENTO,00244010,2,33,SÃO BENTO,MARANHÃO,SUDENE,-2.71667,-44.8333,1965/10/01,1989/03/31,25,6.8,14,44.0
GUIMARÃES,00244011,2,32,GUIMARÃES,MARANHÃO,ANA,-2.1294,-44.6069,1986/09/03,2019/09/30,34,1.5,26,23.5
SÃO BENTO,00244012,2,33,SÃO BENTO,MARANHÃO,ANA,-2.7011,-44.8233,1986/09/05,2019/11/30,34,2.2,24,29.4
ALTO TURI,00245000,2,32,SANTA HELENA,MARANHÃO,SUDENE,-2.9167,-45.65,1962/08/01,1974/11/30,13,23.7,6,53.8
ALTO TURI,00245001,2,32,MONÇÃO,MARANHÃO,ANA,-2.9539,-45.6647,1972/02/01,2019/09/30,48,1.0,43,10.4
CURVA GRANDE,00245002,2,32,SANTA HELENA,MARANHÃO,SUDENE,-2.6167,-45.4667,1965/10/01,1976/07/31,12,0.8,9,25.0
MARACACUME,00245003,2,32,CÂNDIDO MENDES,MARANHÃO,ANA,-2.0522,-45.9583,1971/12/01,2019/09/30,49,0.1,40,18.4
PARAÍSO,00245004,2,32,PINHEIRO,MARANHÃO,SUDENE,-2.8,-45.3167,1965/10/01,1976/04/30,12,11.0,6,50.0
PINHEIRO,00245005,2,32,PINHEIRO,MARANHÃO,SUDENE,-2.51667,-45.0833,1965/10/01,2000/04/30,36,29.4,20,44.4
SANTA HELENA,00245006,2,32,SANTA HELENA,MARANHÃO,SUDENE,-2.2333,-45.3,1965/10/01,1998/10/31,34,31.0,20,41.2
BR-316 / RIO PARUÁ,00245007,2,32,TURIAÇU,MARANHÃO,ANA,-2.5047,-45.7842,1981/09/23,2019/09/30,39,5.8,32,17.9
PEDRO ROSÁRIO,00245008,2,32,VIANA,MARANHÃO,ANA,-2.9708,-45.355,1984/08/24,2019/09/30,36,6.9,26,27.8
PIMENTA,00245009,2,32,PINHEIRO,MARANHÃO,ANA,-2.5903,-45.3653,1984/10/01,2019/09/30,36,2.1,28,22.2
PINHEIRO,00245010,2,32,PINHEIRO,MARANHÃO,ANA,-2.5153,-45.0856,1986/03/01,2019/09/30,34,1.9,18,47.1
SANTA HELENA,00245011,2,32,SANTA HELENA,MARANHÃO,ANA,-2.2739,-45.2711,1986/03/20,2019/09/30,34,4.2,27,20.6
CANINDÉ,00246001,2,32,PARAGOMINAS,PARÁ,ANA,-2.5667,-46.5167,1982/12/20,1985/01/31,4,4.5,1,75.0
SANTA MARIA DO GURUPI - CIGANA,00246002,2,32,CACHOEIRA DO PIRIA,PARÁ,ANA,-2.2353,-46.4356,2004/09/28,2019/09/30,16,2.6,10,37.5
BADAJÓS,00247000,2,31,SÃO DOMINGOS DO CAP,PARÁ,ANA,-2.5128,-47.7681,1972/07/14,2019/08/31,48,5.0,35,27.1
ACAMPAMENTO JABOTÍ,00247001,2,31,SÃO DOMINGOS DO CAP,PARÁ,ANA,-2.4333,-47.25,1976/02/28,1977/03/31,2,0.3,0,100.0
FAZENDA JAUARÁ,00247003,2,31,AURORA DO PARÁ,PARÁ,ANA,-2.0356,-47.7506,1982/06/12,2019/06/30,38,2.6,27,28.9
FAZENDA SÃO RAIMUNDO,00247004,2,31,IPIXUNA DO PARÁ,PARÁ,ANA,-2.4261,-47.5161,1982/06/14,2019/04/30,38,5.2,26,31.6
CAFEZAL,00247005,2,32,PARAGOMINAS,PARÁ,ANA,-2.7717,-46.8025,1985/02/26,2019/07/31,35,1.6,26,25.7
PA-256 / RIO CAPIM,00247006,2,31,IPIXUNA DO PARÁ,PARÁ,ANA,-2.9483,-47.8144,1989/10/04,2019/04/30,31,1.6,21,32.3
PARAGOMINAS,00247007,2,31,PARAGOMINAS,PARÁ,EMBRAPA/IPAGRO,-2.9833,-47.4667,1980/01/01,1995/03/31,16,36.3,7,56.2
ACAMPAMENTO MENDES JUNIOR,00247008,2,31,SÃO DOMINGOS DO CAP,PARÁ,ANA,-2.3433,-47.8469,1995/01/01,2019/06/30,25,4.4,17,32.0
FAZENDA URUCURE,00248001,2,31,ACARÁ,PARÁ,ANA,-2.4478,-48.5786,1982/03/18,2019/04/30,38,6.7,28,26.3
TOMÉ-AÇU,00248002,2,31,TOMÉ-AÇU,PARÁ,ANA,-2.1333,-48.3833,1977/01/01,1995/03/31,19,68.0,4,78.9
TOMÉ-AÇU,00248003,2,31,TOMÉ-AÇU,PARÁ,ANA,-2.4208,-48.1489,1984/04/22,2019/04/30,36,0.7,32,11.1
FAZENDA PORTO ALTO,00248004,2,31,ACARÁ,PARÁ,EMBRAPA/IPAGRO,-2.6333,-48.2167,1985/01/01,1988/12/31,4,0.0,4,0.0
INATAM,00248005,2,31,TOMÉ-AÇU,PARÁ,EMBRAPA/IPAGRO,-2.5167,-48.3667,1985/01/01,2010/12/31,26,38.5,13,50.0
PA-256 / RIO ACARA-MIRIM,00248006,2,31,TOMÉ-AÇU,PARÁ,ANA,-2.7822,-48.3522,1990/03/01,2019/04/30,30,0.4,25,16.7
CAMETÁ,00249000,2,29,CAMETÁ,PARÁ,ANA,-2.25,-49.5,1968/06/16,1981/03/31,14,39.1,7,50.0
CAMETÁ,00249001,2,29,CAMETÁ,PARÁ,INMET,-2.25,-49.5,1975/01/01,1998/12/31,24,3.7,19,20.8
VILA ELIM,00249002,2,31,MOJU,PARÁ,ANA,-2.8044,-49.3778,1980/10/24,2019/06/30,40,0.9,34,15.0
BAIÃO,00249003,2,29,BAIÃO,PARÁ,ANA,-2.785,-49.6694,1984/05/06,2019/06/30,36,2.4,22,38.9
VILA DO CARMO,00249004,2,29,MOCAJUBA,PARÁ,ANA,-2.4497,-49.4383,1994/12/17,2019/06/30,26,1.7,21,19.2
CIPOAL,00250000,2,19,PORTEL,PARÁ,ANA,-2.785,-50.4536,1977/11/25,2019/10/31,43,0.3,38,11.6
VILA SÃO BENEDITO,00250001,2,19,BAGRE,PARÁ,ANA,-1.9917,-50.3686,1982/02/13,2019/10/31,38,1.9,25,34.2
IRAPURU,00250002,2,19,PORTEL,PARÁ,ANA,-2.4533,-50.9228,1986/01/23,2019/10/31,34,0.2,31,8.8
ACANGATA,00250003,2,19,PORTEL,PARÁ,ANA,-2.245,-50.6297,1989/06/01,2019/10/31,31,2.2,21,32.3
MARACACUERA FLORESTAL,00251000,2,19,PORTEL,PARÁ,ANA,-2.245,-51.1794,1977/11/23,2019/10/31,43,0.8,34,20.9
SENADOR JOSÉ PORFÍRIO,00251001,2,18,SENADOR JOSÉ PORFIR,PARÁ,ANA,-2.5867,-51.9481,1999/11/01,2019/07/31,21,5.6,7,66.7
FAZENDA BOA ESPERANÇA,00252000,2,18,PORTO DE MOZ,PARÁ,ANA,-2.2167,-52.8,1981/09/29,1985/01/23,5,2.6,2,60.0
ITAPÉUA DO PARÁ,00252001,2,18,PORTO DE MOZ,PARÁ,ANA,-2.3364,-52.9186,1986/01/16,2019/09/30,34,1.2,24,29.4
SANTA CRUZ,00253000,2,18,PRAINHA,PARÁ,ANA,-1.1789,-53.5994,1984/05/03,2019/04/30,36,5.8,25,30.6
SANTARÉM,00254000,2,17,SANTARÉM,PARÁ,ANA,-2.4433,-54.7025,1968/05/01,2019/07/31,52,2.6,31,40.4
SANTARÉM - TAPERINHA,00254001,2,18,SANTARÉM,PARÁ,INMET,-2.4167,-54.3333,1961/01/01,1981/09/30,21,3.5,13,38.1
MONTE ALEGRE,00254002,2,18,MONTE ALEGRE,PARÁ,INMET,-2.0022,-54.0764,1975/01/01,1998/12/31,24,0.5,19,20.8
BELTERRA,00254003,2,17,SANTARÉM,PARÁ,INMET,-2.6333,-54.95,1975/01/01,1998/12/31,24,0.2,23,4.2
SANTARÉM,00254004,2,17,SANTARÉM,PARÁ,DEPV,-2.4167,-54.7833,1980/01/01,1985/12/31,6,0.0,6,0.0
BARRAGEM - CONJ.4,00254005,2,18,SANTARÉM,PARÁ,ANA,-2.815,-54.2978,1977/11/19,2003/07/31,27,0.4,19,29.6
MOJU PRIMEIRO,00254006,2,18,SANTARÉM,PARÁ,CELPA,-2.7333,-54.7667,1983/10/01,1984/10/31,2,0.0,0,100.0
UHE CURUÁ - UNA,00254007,2,18,SANTARÉM,PARÁ,CELPA,-2.8167,-54.3,1983/12/01,1984/10/31,2,0.3,0,100.0
BOA VISTA (Paraná do Rio Amazonas),00254010,2,18,SANTARÉM,PARÁ,ANA,-2.2628,-54.5244,2004/11/24,2019/04/30,16,1.2,12,25.0
KM - 1707/BR 163,00254011,2,18,BELTERRA,PARÁ,ANA,-2.65,-54.8189,2004/11/14,2019/04/30,16,1.2,12,25.0
CURUAI,00255000,2,17,SANTARÉM,PARÁ,ANA,-2.2683,-55.4806,1989/05/04,2019/08/31,31,18.1,16,48.4
CACHOEIRA DO ARUÃ,00255001,2,17,SANTARÉM,PARÁ,ANA,-2.6508,-55.7206,1997/07/03,2019/04/30,23,0.4,20,13.0
SÃO JOSÉ,00255002,2,17,SANTARÉM,PARÁ,ANA,-2.5644,-55.3742,2004/11/17,2019/04/30,16,0.4,8,50.0
PARINTINS,00256000,2,16,PARINTINS,AMAZONAS,INMET,-2.6333,-56.7333,1961/01/01,1998/12/31,38,13.4,25,34.2
JURUTI,00256001,2,16,JURUTI,PARÁ,ANA,-2.1522,-56.0875,1982/04/27,2019/08/31,38,4.8,16,57.9
NHAMUNDÁ,00256002,2,16,NHAMUNDÁ,AMAZONAS,ANA,-2.1897,-56.7106,1982/04/26,2019/08/31,38,4.3,19,50.0
URUCARA,00257000,2,16,URUCARÁ,AMAZONAS,ANA,-2.5378,-57.7581,1977/12/17,2019/08/31,43,2.7,26,39.5
BARREIRINHA,00257001,2,16,BARREIRINHA,AMAZONAS,ANA,-2.7922,-57.0644,1982/05/02,2019/06/30,38,3.1,19,50.0
BOA VISTA DO RAMOS,00257002,2,16,BOA VISTA DO RAMOS,AMAZONAS,ANA,-2.9703,-57.59,1989/02/26,2019/06/30,31,4.6,16,48.4
MOCAMBO,00257003,2,16,PARINTINS,AMAZONAS,ANA,-2.4556,-57.2825,1989/03/06,2019/05/31,31,2.4,17,45.2
SANTA LUZIA,00258001,2,16,URUCARÁ,AMAZONAS,ANA,-2.2911,-58.5058,1999/10/29,2019/04/30,21,2.1,14,33.3
CACHOEIRA MORENA,00259000,2,16,PRESIDENTE FIGUEIRE,AMAZONAS,ANA,-2.1039,-59.3442,1974/08/01,2019/07/31,46,12.8,22,52.2
FAZENDA CIA NORTE,00259001,2,16,ITACOATIARA,AMAZONAS,ANA,-2.8,-59.4667,1980/09/17,1988/10/31,9,9.4,5,44.4
SÍTIO REGO BARROS,00259003,2,14,RIO PRETO DA EVA,AMAZONAS,ANA,-2.6833,-59.6833,1992/02/22,1994/02/16,3,0.0,1,66.7
RIO PRETO DA EVA,00259004,2,15,RIO PRETO DA EVA,AMAZONAS,ANA,-2.7003,-59.6997,1994/02/17,2019/07/31,26,0.3,23,11.5
RIO URUBÚ,00259005,2,16,RIO PRETO DA EVA,AMAZONAS,ANA,-2.66,-59.3608,2004/12/01,2019/07/31,16,1.6,11,31.2
TARUMÃ AÇU (INPA),00260001,2,14,MANAUS,AMAZONAS,SUDAM,-2.6333,-60.0833,1979/09/09,1982/12/15,4,17.4,1,75.0
RES. BIOLOGICA DE CUIEIRAS - INPA,00260002,2,14,MANAUS,AMAZONAS,SUDAM,-2.5667,-60.1167,1979/09/13,1982/12/31,4,0.9,2,50.0
TARUMÃ AÇU (INPA),00260003,2,14,MANAUS,AMAZONAS,SUDAM,-2.6,-60.1,1979/09/27,1982/12/23,4,10.2,1,75.0
RES. BIOLOGICA DE CUIEIRAS - INPA,00260004,2,14,MANAUS,AMAZONAS,SUDAM,-2.5667,-60.1,1979/10/01,1982/02/28,4,1.9,1,75.0
CARÃO,00260005,2,14,IRANDUBA,AMAZONAS,ANA,-2.9083,-60.6725,1982/05/15,2001/08/31,20,1.3,13,35.0
NOVO AIRÃO,00260006,2,14,NOVO AIRÃO,AMAZONAS,ANA,-2.62,-60.9478,1982/05/15,2019/08/31,38,0.6,33,13.2
PRESIDENTE FIGUEIREDO,00260007,2,16,PRESIDENTE FIGUEIRE,AMAZONAS,ANA,-2.0417,-60.0258,1985/02/07,2019/04/30,35,2.2,26,25.7
LAGO DO IPIXUNA,00260008,2,14,IRANDUBA,AMAZONAS,ANA,-2.8964,-60.6883,2001/08/18,2019/08/31,19,2.3,14,26.3
RIO CUIEIRAS,00260009,2,14,MANAUS,AMAZONAS,ANA,-2.6656,-60.3275,2004/02/17,2019/08/31,16,0.5,13,18.8
BARURI,00261000,2,14,NOVO AIRÃO,AMAZONAS,ANA,-2.0247,-61.5414,1982/05/19,2019/08/31,38,8.2,16,57.9
UNIÃO,00261001,2,14,CAAPIRANGA,AMAZONAS,ANA,-2.9897,-61.7292,2000/02/13,2019/10/31,20,2.8,12,40.0
SÃO PEDRO,00265000,2,12,MARAÃ,AMAZONAS,ANA,-2.35,-65.1167,1982/06/26,2019/10/31,38,5.4,20,47.4
FONTE BOA,00266000,2,12,FONTE BOA,AMAZONAS,INMET,-2.5333,-66.1667,1961/01/01,1997/07/31,37,24.2,18,51.4
FOZ DO JUTAÍ,00266001,2,12,FONTE BOA,AMAZONAS,ANA,-2.75,-66.95,1972/06/17,1973/11/30,2,0.0,0,100.0
BARREIRINHA,00266002,2,12,SANTO ANTÔNIO DO IÇ,AMAZONAS,ANA,-2.1,-66.45,1982/06/20,1996/04/30,15,16.6,8,46.7
BARREIRINHA,00266003,2,12,SANTO ANTÔNIO DO IÇ,AMAZONAS,ANA,-2.1164,-66.4628,1989/01/01,2013/06/25,25,6.1,20,20.0
PORTO ANTUNES,00266004,2,12,JUTAÍ,AMAZONAS,ANA,-2.8903,-66.9492,1979/02/15,2019/12/31,41,16.5,26,36.6
FONTE BOA,00266005,2,12,FONTE BOA,AMAZONAS,ANA,-2.4908,-66.0597,2004/02/01,2019/12/31,16,5.5,3,81.2
ESPÍRITO SANTO,00267001,2,12,FONTE BOA,AMAZONAS,ANA,-2.75,-67.5667,1992/06/14,2019/11/30,28,0.2,21,25.0
BOA UNIÃO,00268000,2,11,SANTO ANTÔNIO DO IÇ,AMAZONAS,ANA,-2.8806,-68.7986,1982/06/17,2019/11/30,38,2.3,23,39.5
IPIRANGA VELHO,00269000,2,11,SANTO ANTÔNIO DO IÇ,AMAZONAS,ANA,-2.9833,-69.5833,1979/04/22,1996/04/30,18,23.8,2,88.9
IPIRANGA NOVO,00269001,2,11,SANTO ANTÔNIO DO IÇ,AMAZONAS,ANA,-2.9297,-69.6931,1996/05/01,2019/11/30,24,0.9,18,25.0
FERNANDO DE NORONHA 82400,00332000,2,90,FERNANDO DE NORONHA,PERNAMBUCO,INMET,-3.85,-32.4167,1925/01/01,1985/12/31,61,57.5,21,65.6
FORTALEZA,00338000,2,35,FORTALEZA,CEARÁ,INMET,-3.7667,-38.8833,1912/01/01,2019/06/30,108,10.8,80,25.9
PICI,00338001,2,35,FORTALEZA,CEARÁ,FUNCEME-CE,-3.75,-38.5833,1919/04/01,2020/02/29,102,1.6,93,8.8
PACATUBA,00338002,2,35,PACATUBA,CEARÁ,FUNCEME-CE,-3.9833,-38.6167,1912/04/01,2020/02/29,109,29.1,73,33.0
MONDUBIM,00338003,2,35,FORTALEZA,CEARÁ,FUNCEME-CE,-3.8164,-38.5792,1961/11/01,2009/04/01,49,29.9,30,38.8
MARACANAU,00338005,2,35,MARACANAU,CEARÁ,FUNCEME-CE,-3.9,-38.6333,1933/01/01,2020/02/29,88,19.2,69,21.6
GUARARU,00338006,2,35,CAUCAIA,CEARÁ,SUDENE,-3.71667,-38.8333,1962/01/01,1977/10/31,16,2.1,14,12.5
AQUIRAZ,00338007,2,35,AQUIRAZ,CEARÁ,FUNCEME-CE,-3.9,-38.3833,1912/01/01,2020/02/29,109,24.2,80,26.6
SÃO GONÇALO DO AMARANTE,00338008,2,35,SÃO GONÇALO DO AMAR,CEARÁ,FUNCEME-CE,-3.67,-38.98,1927/05/01,2020/02/29,94,5.1,86,8.5
CAUCAIA,00338009,2,35,CAUCAIA,CEARÁ,FUNCEME-CE,-3.75,-38.6833,1912/01/01,2020/02/29,109,1.5,100,8.3
TRAPIÁ,00338011,2,35,MARANGUAPE,CEARÁ,SUDENE,-3.96667,-38.7833,1962/03/01,1979/02/28,18,1.0,14,22.2
BOM PRINCÍPIO,00338012,2,35,CAUCAIA,CEARÁ,SUDENE,-3.96667,-38.8833,1962/01/01,1979/02/28,18,8.8,13,27.8
SÍTIOS NOVOS,00338013,2,35,CAUCAIA,CEARÁ,SUDENE,-3.73333,-38.9667,1962/03/01,1986/02/28,25,1.0,22,12.0
UMARITUBA NOVA,00338014,2,35,SÃO GONÇALO DO AMAR,CEARÁ,ANA,-3.67,-38.9817,1962/03/01,2019/12/31,58,9.4,45,22.4
UMARITUBA,00338015,2,35,SÃO GONÇALO DO AMAR,CEARÁ,SUDENE,-3.66667,-38.9833,1962/03/01,1999/09/30,38,14.4,29,23.7
MARANGUAPE,00338016,2,35,MARANGUAPE,CEARÁ,FUNCEME-CE,-3.9,-38.6667,1910/10/01,2020/02/29,111,2.6,101,9.0
AEROPORTO(FORTALEZA),00338018,2,35,FORTALEZA,CEARÁ,FUNCEME-CE,-3.7667,-38.5167,1912/01/01,2008/12/01,97,43.9,47,51.5
FORTALEZA CENTRO,00338026,2,35,FORTALEZA,CEARÁ,SUDENE,-3.73333,-38.55,1919/04/01,1985/12/31,67,1.9,63,6.0
TUCUNDUBA,00338027,2,35,CAUCAIA,CEARÁ,FUNCEME-CE,-3.8667,-38.75,2000/06/09,2019/12/31,20,16.3,12,40.0
LAGOA DA SERRA,00338028,2,35,CAUCAIA,CEARÁ,FUNCEME-CE,-3.8167,-38.95,2000/06/01,2018/03/31,19,54.1,5,73.7
SÍTIOS NOVOS,00338029,2,35,CAUCAIA,CEARÁ,FUNCEME-CE,-3.75,-38.9167,1998/07/01,2020/02/29,23,49.6,7,69.6
PITOMBEIRA,00338030,2,35,CAUCAIA,CEARÁ,FUNCEME-CE,-3.6333,-38.7833,2000/06/10,2014/02/28,15,53.8,4,73.3
ICARAÍ,00338031,2,35,CAUCAIA,CEARÁ,FUNCEME-CE,-3.6667,-38.6667,2000/01/07,2008/12/01,9,74.0,1,88.9
PRIMAVERA,00338032,2,35,CAUCAIA,CEARÁ,FUNCEME-CE,-3.7,-38.8167,2000/06/10,2008/12/01,9,81.3,0,100.0
BOM PRINCÍPIO,00338033,2,35,CAUCAIA,CEARÁ,FUNCEME-CE,-3.95,-38.8833,2000/06/01,2014/04/30,15,3.3,12,20.0
EUSÉBIO,00338034,2,35,EUSÉBIO,CEARÁ,FUNCEME-CE,-3.9,-38.5,1990/01/01,2020/02/29,31,0.3,27,12.9
PARQUE ECOLÓGICO DO COCO,00338036,2,35,FORTALEZA,CEARÁ,FUNCEME-CE,-3.7333,-38.4833,1995/08/01,2008/12/01,14,65.7,1,92.9
CASTELÃO,00338037,2,35,FORTALEZA,CEARÁ,FUNCEME-CE,-3.8167,-38.5333,1988/02/01,2020/02/29,33,7.4,22,33.3
FUND.MA.NILVA(ÁGUA FRIA),00338038,2,35,FORTALEZA,CEARÁ,FUNCEME-CE,-3.7833,-38.4667,1998/06/01,2020/02/29,23,0.2,20,13.0
MESSEJANA,00338039,2,35,FORTALEZA,CEARÁ,FUNCEME-CE,-3.8333,-38.4667,1986/01/01,2020/02/29,35,22.8,21,40.0
ITAITINGA,00338040,2,35,ITAITINGA,CEARÁ,FUNCEME-CE,-3.95,-38.5167,1988/01/26,2020/02/29,33,6.3,27,18.2
PECEM,00338041,2,35,SÃO GONÇALO DO AMAR,CEARÁ,FUNCEME-CE,-3.55,-38.8333,1988/02/01,2016/01/31,29,55.6,10,65.5
SÃO VICENTE (PONTE BR-020),00338043,2,35,MARANGUAPE,CEARÁ,ANA,-3.9989,-38.9436,2004/10/28,2019/12/31,16,0.0,15,6.2
LADEIRA GRANDE,00338044,2,35,MARANGUAPE,CEARÁ,FUNCEME-CE,-3.9667,-38.7167,2000/06/01,2012/03/31,13,27.2,6,53.8
FAZENDA TIO COSME,00338045,2,35,CAUCAIA,CEARÁ,FUNCEME-CE,-3.6833,-38.9,1988/01/01,2007/12/01,20,90.1,1,95.0
SÍTIO ESTRELA DALVA,00338046,2,35,EUSÉBIO,CEARÁ,FUNCEME-CE,-3.9,-38.45,1988/01/01,2008/12/01,21,74.2,1,95.2
BERRA BODE-ETS,00338047,2,35,AQUIRAZ,CEARÁ,FUNCEME-CE,-3.9289,-38.3933,2005/02/01,2020/02/29,16,38.3,4,75.0
FUNCEME,00338048,2,35,FORTALEZA,CEARÁ,FUNCEME-CE,-3.7333,-38.5667,1974/01/01,2008/08/12,35,0.0,34,2.9
FAZENDA COLUMINJUBA,00338049,2,36,MARANGUAPE,CEARÁ,FUNCEME-CE,-3.9667,-38.75,1988/01/01,2020/02/29,33,75.7,2,93.9
PARQUELÂNDIA,00338050,2,35,FORTALEZA,CEARÁ,FUNCEME-CE,-3.7333,-38.5667,2007/12/01,2009/04/01,3,15.0,0,100.0
MONGUBA,00338051,2,35,PACATUBA,CEARÁ,FUNCEME-CE,-3.55,-38.6167,2008/12/01,2008/12/01,1,0.0,0,100.0
ESCOLA PROF LUIZA TEODORO,00338052,2,35,PACATUBA,CEARÁ,FUNCEME-CE,-3.9225,-38.6,2008/11/01,2020/02/29,13,3.9,7,46.2
NOVO MARACANAU,00338053,2,35,MARACANAU,CEARÁ,FUNCEME-CE,-3.8617,-38.6233,2003/10/01,2020/02/29,18,31.9,10,44.4
MUSEU RODOLFO TEÓFILO,00338054,2,36,MARACANAU,CEARÁ,FUNCEME-CE,-3.86,-38.59,2003/10/01,2020/02/29,18,36.6,9,50.0
SIUPE,00338055,2,36,SÃO GONÇALO DO AMAR,CEARÁ,FUNCEME-CE,-3.5331,-38.9464,2009/12/01,2020/02/29,12,3.8,9,25.0
SEDE,00338056,2,36,SÃO GONÇALO DO AMAR,CEARÁ,FUNCEME-CE,-3.6106,-38.9697,2010/01/01,2020/02/29,11,7.4,8,27.3
CAMPO GRANDE,00338057,2,35,CAUCAIA,CEARÁ,ANA,-3.7633,-38.6983,2013/03/01,2019/12/31,7,0.0,6,14.3
DEFESA CIVIL,00338079,2,35,FORTALEZA,CEARÁ,FUNCEME-CE,-3.7431,-38.5519,2012/02/01,2016/04/01,5,12.1,0,100.0
